Sexo;Comunidades y Ciudades Autónomas;Edad;Periodo;Total
Ambos sexos;02 Aragón;De 16 a 19 años;2015_T3;53.17
Ambos sexos;02 Aragón;De 16 a 19 años;2015_T2;64.69
Ambos sexos;02 Aragón;De 16 a 19 años;2015_T1;56.64
Ambos sexos;02 Aragón;De 20 a 24 años;2020_T3;28.89
Ambos sexos;02 Aragón;De 20 a 24 años;2020_T2;25.89
Ambos sexos;02 Aragón;De 20 a 24 años;2020_T1;18.86
Ambos sexos;02 Aragón;De 20 a 24 años;2019_T4;23.08
Ambos sexos;02 Aragón;De 20 a 24 años;2019_T3;26.57
Ambos sexos;02 Aragón;De 20 a 24 años;2019_T2;26.06
Ambos sexos;02 Aragón;De 20 a 24 años;2019_T1;27.03
Ambos sexos;02 Aragón;De 20 a 24 años;2018_T4;27.27
Ambos sexos;02 Aragón;De 20 a 24 años;2018_T3;21.86
Ambos sexos;02 Aragón;De 20 a 24 años;2018_T2;21.77
Ambos sexos;02 Aragón;De 20 a 24 años;2018_T1;28.22
Ambos sexos;02 Aragón;De 20 a 24 años;2017_T4;22.4
Ambos sexos;02 Aragón;De 20 a 24 años;2017_T3;22.54
Ambos sexos;02 Aragón;De 20 a 24 años;2017_T2;28.91
Ambos sexos;02 Aragón;De 20 a 24 años;2017_T1;32.21
Ambos sexos;02 Aragón;De 20 a 24 años;2016_T4;35.9
Ambos sexos;02 Aragón;De 20 a 24 años;2016_T3;35.22
Ambos sexos;02 Aragón;De 20 a 24 años;2016_T2;33.56
Ambos sexos;02 Aragón;De 20 a 24 años;2016_T1;27.92
Ambos sexos;02 Aragón;De 20 a 24 años;2015_T4;30.82
Ambos sexos;02 Aragón;De 20 a 24 años;2015_T3;36.27
Ambos sexos;02 Aragón;De 20 a 24 años;2015_T2;40.44
Ambos sexos;02 Aragón;De 20 a 24 años;2015_T1;45.13
Ambos sexos;02 Aragón;De 25 a 54 años;2020_T3;10.51
Ambos sexos;02 Aragón;De 25 a 54 años;2020_T2;11.47
Ambos sexos;02 Aragón;De 25 a 54 años;2020_T1;10.54
Ambos sexos;02 Aragón;De 25 a 54 años;2019_T4;9.12
Ambos sexos;02 Aragón;De 25 a 54 años;2019_T3;8.45
Ambos sexos;02 Aragón;De 25 a 54 años;2019_T2;8.54
Ambos sexos;02 Aragón;De 25 a 54 años;2019_T1;9.78
Ambos sexos;02 Aragón;De 25 a 54 años;2018_T4;10.18
Ambos sexos;02 Aragón;De 25 a 54 años;2018_T3;8.69
Ambos sexos;02 Aragón;De 25 a 54 años;2018_T2;8.83
Ambos sexos;02 Aragón;De 25 a 54 años;2018_T1;10.64
Ambos sexos;02 Aragón;De 25 a 54 años;2017_T4;10.85
Ambos sexos;02 Aragón;De 25 a 54 años;2017_T3;9.7
Ambos sexos;02 Aragón;De 25 a 54 años;2017_T2;10.24
Ambos sexos;02 Aragón;De 25 a 54 años;2017_T1;12.79
Ambos sexos;02 Aragón;De 25 a 54 años;2016_T4;12.33
Ambos sexos;02 Aragón;De 25 a 54 años;2016_T3;13.78
Ambos sexos;02 Aragón;De 25 a 54 años;2016_T2;14.62
Ambos sexos;02 Aragón;De 25 a 54 años;2016_T1;15.28
Ambos sexos;02 Aragón;De 25 a 54 años;2015_T4;14.5
Ambos sexos;02 Aragón;De 25 a 54 años;2015_T3;14.45
Ambos sexos;02 Aragón;De 25 a 54 años;2015_T2;16.21
Ambos sexos;02 Aragón;De 25 a 54 años;2015_T1;18.02
Ambos sexos;02 Aragón;De 55 y más años;2020_T3;10.04
Ambos sexos;02 Aragón;De 55 y más años;2020_T2;7.99
Ambos sexos;02 Aragón;De 55 y más años;2020_T1;8.13
Ambos sexos;02 Aragón;De 55 y más años;2019_T4;8.78
Ambos sexos;02 Aragón;De 55 y más años;2019_T3;8.13
Ambos sexos;02 Aragón;De 55 y más años;2019_T2;9.13
Ambos sexos;02 Aragón;De 55 y más años;2019_T1;7.45
Ambos sexos;02 Aragón;De 55 y más años;2018_T4;9.28
Ambos sexos;02 Aragón;De 55 y más años;2018_T3;9.52
Ambos sexos;02 Aragón;De 55 y más años;2018_T2;9.73
Ambos sexos;02 Aragón;De 55 y más años;2018_T1;8.76
Ambos sexos;02 Aragón;De 55 y más años;2017_T4;8.72
Ambos sexos;02 Aragón;De 55 y más años;2017_T3;7.51
Ambos sexos;02 Aragón;De 55 y más años;2017_T2;8.53
Ambos sexos;02 Aragón;De 55 y más años;2017_T1;7.73
Ambos sexos;02 Aragón;De 55 y más años;2016_T4;9.51
Ambos sexos;02 Aragón;De 55 y más años;2016_T3;10.54
Ambos sexos;02 Aragón;De 55 y más años;2016_T2;10.32
Ambos sexos;02 Aragón;De 55 y más años;2016_T1;9.44
Ambos sexos;02 Aragón;De 55 y más años;2015_T4;8.03
Ambos sexos;02 Aragón;De 55 y más años;2015_T3;7.69
Ambos sexos;02 Aragón;De 55 y más años;2015_T2;9.64
Ambos sexos;02 Aragón;De 55 y más años;2015_T1;10.45
Ambos sexos;03 Asturias;Total;2020_T3;14.16
Ambos sexos;03 Asturias;Total;2020_T2;14.45
Ambos sexos;03 Asturias;Total;2020_T1;14.37
Ambos sexos;03 Asturias;Total;2019_T4;13.14
Ambos sexos;03 Asturias;Total;2019_T3;14.43
Ambos sexos;03 Asturias;Total;2019_T2;14.17
Ambos sexos;03 Asturias;Total;2019_T1;15.03
Ambos sexos;03 Asturias;Total;2018_T4;12.86
Ambos sexos;03 Asturias;Total;2018_T3;13.45
Ambos sexos;03 Asturias;Total;2018_T2;13.1
Ambos sexos;03 Asturias;Total;2018_T1;15.02
Ambos sexos;03 Asturias;Total;2017_T4;14.64
Ambos sexos;03 Asturias;Total;2017_T3;12.95
Ambos sexos;03 Asturias;Total;2017_T2;13.03
Ambos sexos;03 Asturias;Total;2017_T1;14.23
Ambos sexos;03 Asturias;Total;2016_T4;14.59
Ambos sexos;03 Asturias;Total;2016_T3;17.05
Ambos sexos;03 Asturias;Total;2016_T2;19.29
Ambos sexos;03 Asturias;Total;2016_T1;19.5
Ambos sexos;03 Asturias;Total;2015_T4;20.33
Ambos sexos;03 Asturias;Total;2015_T3;16.97
Ambos sexos;03 Asturias;Total;2015_T2;20.15
Ambos sexos;03 Asturias;Total;2015_T1;18.99
Ambos sexos;03 Asturias;Menores de 25 años;2020_T3;40
Ambos sexos;03 Asturias;Menores de 25 años;2020_T2;36.01
Ambos sexos;03 Asturias;Menores de 25 años;2020_T1;29.31
Ambos sexos;03 Asturias;Menores de 25 años;2019_T4;30.55
Ambos sexos;03 Asturias;Menores de 25 años;2019_T3;28.4
Ambos sexos;03 Asturias;Menores de 25 años;2019_T2;26.23
Ambos sexos;03 Asturias;Menores de 25 años;2019_T1;29.59
Ambos sexos;03 Asturias;Menores de 25 años;2018_T4;27.47
Ambos sexos;03 Asturias;Menores de 25 años;2018_T3;35.06
Ambos sexos;03 Asturias;Menores de 25 años;2018_T2;44.58
Ambos sexos;03 Asturias;Menores de 25 años;2018_T1;41.91
Ambos sexos;03 Asturias;Menores de 25 años;2017_T4;46.41
Ambos sexos;03 Asturias;Menores de 25 años;2017_T3;33.78
Ambos sexos;03 Asturias;Menores de 25 años;2017_T2;36.81
Ambos sexos;03 Asturias;Menores de 25 años;2017_T1;31.37
Ambos sexos;03 Asturias;Menores de 25 años;2016_T4;35
Ambos sexos;03 Asturias;Menores de 25 años;2016_T3;47.02
Ambos sexos;03 Asturias;Menores de 25 años;2016_T2;57.18
Ambos sexos;03 Asturias;Menores de 25 años;2016_T1;52.13
Ambos sexos;03 Asturias;Menores de 25 años;2015_T4;45.22
Ambos sexos;03 Asturias;Menores de 25 años;2015_T3;34.17
Ambos sexos;03 Asturias;Menores de 25 años;2015_T2;44.88
Ambos sexos;03 Asturias;Menores de 25 años;2015_T1;44.04
Ambos sexos;03 Asturias;25 y más años;2020_T3;13.01
Ambos sexos;03 Asturias;25 y más años;2020_T2;13.66
Ambos sexos;03 Asturias;25 y más años;2020_T1;13.78
Ambos sexos;03 Asturias;25 y más años;2019_T4;12.39
Ambos sexos;03 Asturias;25 y más años;2019_T3;13.8
Ambos sexos;03 Asturias;25 y más años;2019_T2;13.65
Ambos sexos;03 Asturias;25 y más años;2019_T1;14.37
Ambos sexos;03 Asturias;25 y más años;2018_T4;12.28
Ambos sexos;03 Asturias;25 y más años;2018_T3;12.52
Ambos sexos;03 Asturias;25 y más años;2018_T2;11.85
Ambos sexos;03 Asturias;25 y más años;2018_T1;13.89
Ambos sexos;03 Asturias;25 y más años;2017_T4;13.37
Ambos sexos;03 Asturias;25 y más años;2017_T3;11.98
Ambos sexos;03 Asturias;25 y más años;2017_T2;11.98
Ambos sexos;03 Asturias;25 y más años;2017_T1;13.47
Ambos sexos;03 Asturias;25 y más años;2016_T4;13.62
Ambos sexos;03 Asturias;25 y más años;2016_T3;15.64
Ambos sexos;03 Asturias;25 y más años;2016_T2;17.45
Ambos sexos;03 Asturias;25 y más años;2016_T1;17.99
Ambos sexos;03 Asturias;25 y más años;2015_T4;19.18
Ambos sexos;03 Asturias;25 y más años;2015_T3;16.15
Ambos sexos;03 Asturias;25 y más años;2015_T2;19.05
Ambos sexos;03 Asturias;25 y más años;2015_T1;17.94
Ambos sexos;03 Asturias;De 16 a 19 años;2020_T3;67.84
Ambos sexos;03 Asturias;De 16 a 19 años;2020_T2;86.15
Ambos sexos;03 Asturias;De 16 a 19 años;2020_T1;47.77
Ambos sexos;03 Asturias;De 16 a 19 años;2019_T4;32.11
Ambos sexos;03 Asturias;De 16 a 19 años;2019_T3;34.52
Ambos sexos;03 Asturias;De 16 a 19 años;2019_T2;36.98
Ambos sexos;03 Asturias;De 16 a 19 años;2019_T1;25.85
Ambos sexos;03 Asturias;De 16 a 19 años;2018_T4;56.95
Ambos sexos;03 Asturias;De 16 a 19 años;2018_T3;67.85
Ambos sexos;03 Asturias;De 16 a 19 años;2018_T2;71.91
Ambos sexos;03 Asturias;De 16 a 19 años;2018_T1;46.3
Ambos sexos;03 Asturias;De 16 a 19 años;2017_T4;72.19
Ambos sexos;03 Asturias;De 16 a 19 años;2017_T3;50.38
Ambos sexos;03 Asturias;De 16 a 19 años;2017_T2;44.93
Ambos sexos;03 Asturias;De 16 a 19 años;2017_T1;31.51
Ambos sexos;03 Asturias;De 16 a 19 años;2016_T4;21.29
Ambos sexos;03 Asturias;De 16 a 19 años;2016_T3;53.04
Ambos sexos;03 Asturias;De 16 a 19 años;2016_T2;51.96
Ambos sexos;03 Asturias;De 16 a 19 años;2016_T1;52.38
Ambos sexos;03 Asturias;De 16 a 19 años;2015_T4;32.62
Ambos sexos;03 Asturias;De 16 a 19 años;2015_T3;27.25
Ambos sexos;03 Asturias;De 16 a 19 años;2015_T2;68.58
Ambos sexos;03 Asturias;De 16 a 19 años;2015_T1;51.57
Ambos sexos;03 Asturias;De 20 a 24 años;2020_T3;36.39
Ambos sexos;03 Asturias;De 20 a 24 años;2020_T2;31.6
Ambos sexos;03 Asturias;De 20 a 24 años;2020_T1;27.35
Ambos sexos;03 Asturias;De 20 a 24 años;2019_T4;30.35
Ambos sexos;03 Asturias;De 20 a 24 años;2019_T3;27.17
Ambos sexos;03 Asturias;De 20 a 24 años;2019_T2;24.55
Ambos sexos;03 Asturias;De 20 a 24 años;2019_T1;29.99
Ambos sexos;03 Asturias;De 20 a 24 años;2018_T4;24.17
Ambos sexos;03 Asturias;De 20 a 24 años;2018_T3;31.18
Ambos sexos;03 Asturias;De 20 a 24 años;2018_T2;40.69
Ambos sexos;03 Asturias;De 20 a 24 años;2018_T1;41.26
Ambos sexos;03 Asturias;De 20 a 24 años;2017_T4;40.64
Ambos sexos;03 Asturias;De 20 a 24 años;2017_T3;31.04
Ambos sexos;03 Asturias;De 20 a 24 años;2017_T2;35.48
Ambos sexos;03 Asturias;De 20 a 24 años;2017_T1;31.34
Ambos sexos;03 Asturias;De 20 a 24 años;2016_T4;37.86
Ambos sexos;03 Asturias;De 20 a 24 años;2016_T3;45.95
Ambos sexos;03 Asturias;De 20 a 24 años;2016_T2;58.08
Ambos sexos;03 Asturias;De 20 a 24 años;2016_T1;52.09
Ambos sexos;03 Asturias;De 20 a 24 años;2015_T4;47.12
Ambos sexos;03 Asturias;De 20 a 24 años;2015_T3;35.77
Ambos sexos;03 Asturias;De 20 a 24 años;2015_T2;40.61
Ambos sexos;03 Asturias;De 20 a 24 años;2015_T1;42.86
Ambos sexos;03 Asturias;De 25 a 54 años;2020_T3;13.98
Ambos sexos;03 Asturias;De 25 a 54 años;2020_T2;14.94
Ambos sexos;03 Asturias;De 25 a 54 años;2020_T1;14.57
Ambos sexos;03 Asturias;De 25 a 54 años;2019_T4;12.92
Ambos sexos;03 Asturias;De 25 a 54 años;2019_T3;14.77
Ambos sexos;03 Asturias;De 25 a 54 años;2019_T2;14.5
Ambos sexos;03 Asturias;De 25 a 54 años;2019_T1;15.69
Ambos sexos;03 Asturias;De 25 a 54 años;2018_T4;13.35
Ambos sexos;03 Asturias;De 25 a 54 años;2018_T3;13.66
Ambos sexos;03 Asturias;De 25 a 54 años;2018_T2;12.9
Ambos sexos;03 Asturias;De 25 a 54 años;2018_T1;14.5
Ambos sexos;03 Asturias;De 25 a 54 años;2017_T4;14.4
Ambos sexos;03 Asturias;De 25 a 54 años;2017_T3;12.82
Ambos sexos;03 Asturias;De 25 a 54 años;2017_T2;12.71
Ambos sexos;03 Asturias;De 25 a 54 años;2017_T1;14.49
Ambos sexos;03 Asturias;De 25 a 54 años;2016_T4;15.04
Ambos sexos;03 Asturias;De 25 a 54 años;2016_T3;17.11
Ambos sexos;03 Asturias;De 25 a 54 años;2016_T2;18.59
Ambos sexos;03 Asturias;De 25 a 54 años;2016_T1;19.41
Ambos sexos;03 Asturias;De 25 a 54 años;2015_T4;20.29
Ambos sexos;03 Asturias;De 25 a 54 años;2015_T3;16.91
Ambos sexos;03 Asturias;De 25 a 54 años;2015_T2;20.48
Ambos sexos;03 Asturias;De 25 a 54 años;2015_T1;18.61
Ambos sexos;03 Asturias;De 55 y más años;2020_T3;9.62
Ambos sexos;03 Asturias;De 55 y más años;2020_T2;9.29
Ambos sexos;03 Asturias;De 55 y más años;2020_T1;11.11
Ambos sexos;03 Asturias;De 55 y más años;2019_T4;10.44
Ambos sexos;03 Asturias;De 55 y más años;2019_T3;10.27
Ambos sexos;03 Asturias;De 55 y más años;2019_T2;10.55
Ambos sexos;03 Asturias;De 55 y más años;2019_T1;9.47
Ambos sexos;03 Asturias;De 55 y más años;2018_T4;8.3
Ambos sexos;03 Asturias;De 55 y más años;2018_T3;8.38
Ambos sexos;03 Asturias;De 55 y más años;2018_T2;7.94
Ambos sexos;03 Asturias;De 55 y más años;2018_T1;11.55
Ambos sexos;03 Asturias;De 55 y más años;2017_T4;9.37
Ambos sexos;03 Asturias;De 55 y más años;2017_T3;8.55
Ambos sexos;03 Asturias;De 55 y más años;2017_T2;8.9
Ambos sexos;03 Asturias;De 55 y más años;2017_T1;9.13
Ambos sexos;03 Asturias;De 55 y más años;2016_T4;7.09
Ambos sexos;03 Asturias;De 55 y más años;2016_T3;9.05
Ambos sexos;03 Asturias;De 55 y más años;2016_T2;12.36
Ambos sexos;03 Asturias;De 55 y más años;2016_T1;11.34
Ambos sexos;03 Asturias;De 55 y más años;2015_T4;14.11
Ambos sexos;03 Asturias;De 55 y más años;2015_T3;12.68
Ambos sexos;03 Asturias;De 55 y más años;2015_T2;12.07
Ambos sexos;03 Asturias;De 55 y más años;2015_T1;14.68
Ambos sexos;04 Islas Baleares;Total;2020_T3;13.28
Ambos sexos;04 Islas Baleares;Total;2020_T2;15.93
Ambos sexos;04 Islas Baleares;Total;2020_T1;18.2
Ambos sexos;04 Islas Baleares;Total;2019_T4;9.91
Ambos sexos;04 Islas Baleares;Total;2019_T3;8.18
Ambos sexos;04 Islas Baleares;Total;2019_T2;12.13
Ambos sexos;04 Islas Baleares;Total;2019_T1;17.06
Ambos sexos;04 Islas Baleares;Total;2018_T4;10.91
Ambos sexos;04 Islas Baleares;Total;2018_T3;7.16
Ambos sexos;04 Islas Baleares;Total;2018_T2;11.22
Ambos sexos;04 Islas Baleares;Total;2018_T1;17.42
Ambos sexos;04 Islas Baleares;Total;2017_T4;12.61
Ambos sexos;04 Islas Baleares;Total;2017_T3;9.25
Ambos sexos;04 Islas Baleares;Total;2017_T2;11.49
Ambos sexos;04 Islas Baleares;Total;2017_T1;16.76
Ambos sexos;04 Islas Baleares;Total;2016_T4;13.8
Ambos sexos;04 Islas Baleares;Total;2016_T3;10.6
Ambos sexos;04 Islas Baleares;Total;2016_T2;13.02
Ambos sexos;04 Islas Baleares;Total;2016_T1;18.41
Ambos sexos;04 Islas Baleares;Total;2015_T4;17.02
Ambos sexos;04 Islas Baleares;Total;2015_T3;13.88
Ambos sexos;04 Islas Baleares;Total;2015_T2;16.45
Ambos sexos;04 Islas Baleares;Total;2015_T1;22.29
Ambos sexos;04 Islas Baleares;Menores de 25 años;2020_T3;38.78
Ambos sexos;04 Islas Baleares;Menores de 25 años;2020_T2;46.79
Ambos sexos;04 Islas Baleares;Menores de 25 años;2020_T1;41.15
Ambos sexos;04 Islas Baleares;Menores de 25 años;2019_T4;25.75
Ambos sexos;04 Islas Baleares;Menores de 25 años;2019_T3;22.02
Ambos sexos;04 Islas Baleares;Menores de 25 años;2019_T2;33.55
Ambos sexos;04 Islas Baleares;Menores de 25 años;2019_T1;36.45
Ambos sexos;04 Islas Baleares;Menores de 25 años;2018_T4;22.66
Ambos sexos;04 Islas Baleares;Menores de 25 años;2018_T3;14.34
Ambos sexos;04 Islas Baleares;Menores de 25 años;2018_T2;36.26
Ambos sexos;04 Islas Baleares;Menores de 25 años;2018_T1;37.68
Ambos sexos;04 Islas Baleares;Menores de 25 años;2017_T4;29.71
Ambos sexos;04 Islas Baleares;Menores de 25 años;2017_T3;21.94
Ambos sexos;04 Islas Baleares;Menores de 25 años;2017_T2;34.31
Ambos sexos;04 Islas Baleares;Menores de 25 años;2017_T1;41.77
Ambos sexos;04 Islas Baleares;Menores de 25 años;2016_T4;39.98
Ambos sexos;04 Islas Baleares;Menores de 25 años;2016_T3;27.1
Ambos sexos;04 Islas Baleares;Menores de 25 años;2016_T2;38.14
Ambos sexos;04 Islas Baleares;Menores de 25 años;2016_T1;53.01
Ambos sexos;04 Islas Baleares;Menores de 25 años;2015_T4;44.66
Ambos sexos;04 Islas Baleares;Menores de 25 años;2015_T3;31.86
Ambos sexos;04 Islas Baleares;Menores de 25 años;2015_T2;43.22
Ambos sexos;04 Islas Baleares;Menores de 25 años;2015_T1;51.94
Ambos sexos;04 Islas Baleares;25 y más años;2020_T3;11.18
Ambos sexos;04 Islas Baleares;25 y más años;2020_T2;14.2
Ambos sexos;04 Islas Baleares;25 y más años;2020_T1;16.6
Ambos sexos;04 Islas Baleares;25 y más años;2019_T4;8.76
Ambos sexos;04 Islas Baleares;25 y más años;2019_T3;6.88
Ambos sexos;04 Islas Baleares;25 y más años;2019_T2;10.32
Ambos sexos;04 Islas Baleares;25 y más años;2019_T1;15.5
Ambos sexos;04 Islas Baleares;25 y más años;2018_T4;10.03
Ambos sexos;04 Islas Baleares;25 y más años;2018_T3;6.49
Ambos sexos;04 Islas Baleares;25 y más años;2018_T2;9
Ambos sexos;04 Islas Baleares;25 y más años;2018_T1;16.03
Ambos sexos;04 Islas Baleares;25 y más años;2017_T4;11.35
Ambos sexos;04 Islas Baleares;25 y más años;2017_T3;8.09
Ambos sexos;04 Islas Baleares;25 y más años;2017_T2;9.88
Ambos sexos;04 Islas Baleares;25 y más años;2017_T1;15.2
Ambos sexos;04 Islas Baleares;25 y más años;2016_T4;12.01
Ambos sexos;04 Islas Baleares;25 y más años;2016_T3;9.24
Ambos sexos;04 Islas Baleares;25 y más años;2016_T2;11.24
Ambos sexos;04 Islas Baleares;25 y más años;2016_T1;15.95
Ambos sexos;04 Islas Baleares;25 y más años;2015_T4;14.97
Ambos sexos;04 Islas Baleares;25 y más años;2015_T3;12.28
Ambos sexos;04 Islas Baleares;25 y más años;2015_T2;14.43
Ambos sexos;04 Islas Baleares;25 y más años;2015_T1;20.09
Ambos sexos;04 Islas Baleares;De 16 a 19 años;2020_T3;53.62
Ambos sexos;04 Islas Baleares;De 16 a 19 años;2020_T2;54.27
Ambos sexos;04 Islas Baleares;De 16 a 19 años;2020_T1;51.15
Ambos sexos;04 Islas Baleares;De 16 a 19 años;2019_T4;23.63
Ambos sexos;04 Islas Baleares;De 16 a 19 años;2019_T3;43.01
Ambos sexos;04 Islas Baleares;De 16 a 19 años;2019_T2;54.13
Ambos sexos;04 Islas Baleares;De 16 a 19 años;2019_T1;55.58
Ambos sexos;04 Islas Baleares;De 16 a 19 años;2018_T4;44.19
Ambos sexos;04 Islas Baleares;De 16 a 19 años;2018_T3;22.97
Ambos sexos;04 Islas Baleares;De 16 a 19 años;2018_T2;49.91
Ambos sexos;04 Islas Baleares;De 16 a 19 años;2018_T1;59.99
Ambos sexos;04 Islas Baleares;De 16 a 19 años;2017_T4;30.18
Ambos sexos;04 Islas Baleares;De 16 a 19 años;2017_T3;34.61
Ambos sexos;04 Islas Baleares;De 16 a 19 años;2017_T2;47.74
Ambos sexos;04 Islas Baleares;De 16 a 19 años;2017_T1;63.27
Ambos sexos;04 Islas Baleares;De 16 a 19 años;2016_T4;54.06
Ambos sexos;04 Islas Baleares;De 16 a 19 años;2016_T3;29.32
Ambos sexos;04 Islas Baleares;De 16 a 19 años;2016_T2;45.73
Ambos sexos;04 Islas Baleares;De 16 a 19 años;2016_T1;49.63
Ambos sexos;04 Islas Baleares;De 16 a 19 años;2015_T4;73.92
Ambos sexos;04 Islas Baleares;De 16 a 19 años;2015_T3;53.74
Ambos sexos;04 Islas Baleares;De 16 a 19 años;2015_T2;74.29
Ambos sexos;04 Islas Baleares;De 16 a 19 años;2015_T1;78.83
Ambos sexos;04 Islas Baleares;De 20 a 24 años;2020_T3;35.2
Ambos sexos;04 Islas Baleares;De 20 a 24 años;2020_T2;44.74
Ambos sexos;04 Islas Baleares;De 20 a 24 años;2020_T1;38.95
Ambos sexos;04 Islas Baleares;De 20 a 24 años;2019_T4;26.17
Ambos sexos;04 Islas Baleares;De 20 a 24 años;2019_T3;16.65
Ambos sexos;04 Islas Baleares;De 20 a 24 años;2019_T2;28.66
Ambos sexos;04 Islas Baleares;De 20 a 24 años;2019_T1;31.89
Ambos sexos;04 Islas Baleares;De 20 a 24 años;2018_T4;18.71
Ambos sexos;04 Islas Baleares;De 20 a 24 años;2018_T3;12.15
Ambos sexos;04 Islas Baleares;De 20 a 24 años;2018_T2;31.76
Ambos sexos;04 Islas Baleares;De 20 a 24 años;2018_T1;32.41
Ambos sexos;04 Islas Baleares;De 20 a 24 años;2017_T4;29.58
Ambos sexos;04 Islas Baleares;De 20 a 24 años;2017_T3;17.05
Ambos sexos;04 Islas Baleares;De 20 a 24 años;2017_T2;29.91
Ambos sexos;04 Islas Baleares;De 20 a 24 años;2017_T1;35.85
Ambos sexos;04 Islas Baleares;De 20 a 24 años;2016_T4;35.85
Ambos sexos;04 Islas Baleares;De 20 a 24 años;2016_T3;26.4
Ambos sexos;04 Islas Baleares;De 20 a 24 años;2016_T2;36.69
Ambos sexos;04 Islas Baleares;De 20 a 24 años;2016_T1;53.79
Ambos sexos;04 Islas Baleares;De 20 a 24 años;2015_T4;37.65
Ambos sexos;04 Islas Baleares;De 20 a 24 años;2015_T3;25.36
Ambos sexos;04 Islas Baleares;De 20 a 24 años;2015_T2;36.39
Ambos sexos;04 Islas Baleares;De 20 a 24 años;2015_T1;46.59
Ambos sexos;04 Islas Baleares;De 25 a 54 años;2020_T3;11.82
Ambos sexos;04 Islas Baleares;De 25 a 54 años;2020_T2;14.91
Ambos sexos;04 Islas Baleares;De 25 a 54 años;2020_T1;16.68
Ambos sexos;04 Islas Baleares;De 25 a 54 años;2019_T4;8.68
Ambos sexos;04 Islas Baleares;De 25 a 54 años;2019_T3;6.89
Ambos sexos;04 Islas Baleares;De 25 a 54 años;2019_T2;10.36
Ambos sexos;04 Islas Baleares;De 25 a 54 años;2019_T1;16.25
Ambos sexos;04 Islas Baleares;De 25 a 54 años;2018_T4;10.48
Ambos sexos;04 Islas Baleares;De 25 a 54 años;2018_T3;7.15
Ambos sexos;04 Islas Baleares;De 25 a 54 años;2018_T2;9.09
Ambos sexos;04 Islas Baleares;De 25 a 54 años;2018_T1;16.44
Ambos sexos;04 Islas Baleares;De 25 a 54 años;2017_T4;10.96
Ambos sexos;04 Islas Baleares;De 25 a 54 años;2017_T3;7.5
Ambos sexos;04 Islas Baleares;De 25 a 54 años;2017_T2;9.83
Ambos sexos;04 Islas Baleares;De 25 a 54 años;2017_T1;15.22
Ambos sexos;04 Islas Baleares;De 25 a 54 años;2016_T4;12.55
Ambos sexos;04 Islas Baleares;De 25 a 54 años;2016_T3;9.4
Ambos sexos;04 Islas Baleares;De 25 a 54 años;2016_T2;11.34
Ambos sexos;04 Islas Baleares;De 25 a 54 años;2016_T1;16.33
Ambos sexos;04 Islas Baleares;De 25 a 54 años;2015_T4;15.6
Ambos sexos;04 Islas Baleares;De 25 a 54 años;2015_T3;12.31
Ambos sexos;04 Islas Baleares;De 25 a 54 años;2015_T2;14.71
Ambos sexos;04 Islas Baleares;De 25 a 54 años;2015_T1;20.27
Ambos sexos;04 Islas Baleares;De 55 y más años;2020_T3;8.43
Ambos sexos;04 Islas Baleares;De 55 y más años;2020_T2;10.95
Ambos sexos;04 Islas Baleares;De 55 y más años;2020_T1;16.27
Ambos sexos;04 Islas Baleares;De 55 y más años;2019_T4;9.19
Ambos sexos;04 Islas Baleares;De 55 y más años;2019_T3;6.8
Ambos sexos;04 Islas Baleares;De 55 y más años;2019_T2;10.11
